customerid,salespersonid,average,sum
12693,,2273.4898666666666667,6820.4696
12692,,105.0866666666666667,315.2600
12691,,82.4866666666666667,247.4600
12690,,65.8500000000000000,197.5500
12689,,2282.3065333333333333,6846.9196
12688,,2289.1465333333333333,6867.4396
12687,,2268.4898666666666667,6805.4696
12686,,2288.1532000000000000,6864.4596
12685,,2301.3694000000000000,6904.1082
12684,,2297.6927333333333333,6893.0782
12683,,2267.1498666666666667,6801.4496
12682,,75.9866666666666667,227.9600
12681,,2261.3760666666666667,6784.1282
12680,,2293.3660666666666667,6880.0982
12679,,62.6600000000000000,187.9800
12678,,113.8100000000000000,341.4300
12677,,2261.8232000000000000,6785.4696
12676,,2286.4865333333333333,6859.4596
12675,,2270.9232000000000000,6812.7696
12674,,2276.4898666666666667,6829.4696
12673,,2256.0460666666666667,6768.1382
12672,,127.3233333333333333,381.9700
12671,,2267.3760666666666667,6802.1282
12670,,2261.7094000000000000,6785.1282
12669,,2263.6994000000000000,6791.0982
12668,,2279.8198666666666667,6839.4596
12667,,2271.0394000000000000,6813.1182
12666,,11.5200000000000000,34.5600
12665,,24.8466666666666667,74.5400
12664,,38.9800000000000000,77.9600
12663,,68.9700000000000000,68.9700
12662,,14.9800000000000000,14.9800
12661,,49.9700000000000000,49.9700
12660,,44.9800000000000000,44.9800
12659,,73.9700000000000000,73.9700
12658,,2287.8132000000000000,6863.4396
12657,,1846.0245500000000000,7384.0982
12656,,8.9900000000000000,8.9900
12655,,2724.9050000000000000,10899.6200
12654,,22.6300000000000000,45.2600
12653,,2286.6960666666666667,6860.0882
12652,,91.4700000000000000,182.9400
12651,,8.9900000000000000,8.9900
12650,,2703.4075000000000000,10813.6300
12649,,8.9900000000000000,8.9900
12648,,2272.5327333333333333,6817.5982
12647,,2295.5327333333333333,6886.5982
12646,,6.9900000000000000,13.9800
12645,,2282.5865333333333333,6847.7596
12644,,2279.3727333333333333,6838.1182
12643,,51.4800000000000000,102.9600
12642,,8.9900000000000000,8.9900
12641,,8.9900000000000000,8.9900
12640,,2250.7094000000000000,6752.1282
12639,,49.9900000000000000,49.9900
12638,,19.2350000000000000,38.4700
12637,,2281.7060666666666667,6845.1182
12636,,24.4850000000000000,48.9700
12635,,49.9900000000000000,49.9900
12634,,2262.5865333333333333,6787.7596
12633,,43.1300000000000000,86.2600
12632,,2698.3175000000000000,10793.2700
12631,,2699.8800000000000000,10799.5200
12630,,2275.1532000000000000,6825.4596
12629,,53.9700000000000000,53.9700
12628,,14.9800000000000000,14.9800
12627,,55.4700000000000000,110.9400
12626,,38.9800000000000000,77.9600
12625,,99.9600000000000000,99.9600
12624,,2189.5391000000000000,4379.0782
12623,,1876.7360666666666667,5630.2082
12622,,1711.8027333333333333,5135.4082
12621,,2157.0700000000000000,6471.2100
12620,,2160.3400000000000000,6481.0200
12619,,1733.4694000000000000,5200.4082
12618,,2961.6150000000000000,5923.2300
12617,,39.4700000000000000,39.4700
12616,,14.9800000000000000,14.9800
12615,,1887.7432000000000000,5663.2296
12614,,2959.1200000000000000,5918.2400
12613,,2991.8700000000000000,5983.7400
12612,,1885.9694000000000000,5657.9082
12611,,33.7300000000000000,67.4600
12610,,50.9750000000000000,101.9500
12609,,1878.9660666666666667,5636.8982
12608,,1896.6260666666666667,5689.8782
12607,,2163.1700000000000000,6489.5100
12606,,111.1000000000000000,333.3000
12605,,9.9900000000000000,9.9900
12604,,23.9700000000000000,23.9700
12603,,58.7250000000000000,117.4500
12602,,22.6300000000000000,45.2600
12601,,32.4500000000000000,64.9000
12600,,49.9700000000000000,49.9700
12599,,1883.0698666666666667,5649.2096
12598,,21.4850000000000000,42.9700
12597,,26.6050000000000000,53.2100
12596,,38.9800000000000000,77.9600
12595,,20.1350000000000000,40.2700
12594,,18.9900000000000000,37.9800
12593,,21.4850000000000000,42.9700
12592,,25.9800000000000000,51.9600
12591,,49.9700000000000000,49.9700
12590,,33.7300000000000000,67.4600
12589,,1332.5291000000000000,2665.0582
12588,,1319.5391000000000000,2639.0782
12587,,38.6350000000000000,77.2700
12586,,1318.2048000000000000,2636.4096
12585,,1314.5341000000000000,2629.0682
12584,,1316.6948000000000000,2633.3896
12583,,1323.1998000000000000,2646.3996
12582,,41.9850000000000000,83.9700
12581,,1323.1998000000000000,2646.3996
12580,,1294.5441000000000000,2589.0882
12579,,1294.5441000000000000,2589.0882
12578,,1334.0391000000000000,2668.0782
12577,,1307.0391000000000000,2614.0782
12576,,1326.5341000000000000,2653.0682
12575,,1334.0391000000000000,2668.0782
12574,,1313.1948000000000000,2626.3896
12573,,1334.0391000000000000,2668.0782
12572,,1305.7048000000000000,2611.4096
12571,,1320.6948000000000000,2641.3896
12570,,1327.0291000000000000,2654.0582
12569,,74.9800000000000000,74.9800
12568,,33.7300000000000000,67.4600
12567,,21.4850000000000000,42.9700
12566,,73.9750000000000000,147.9500
12565,,93.4600000000000000,93.4600
12564,,55.3750000000000000,110.7500
12563,,59.4800000000000000,118.9600
12562,,58.9600000000000000,58.9600
12561,,2944.1200000000000000,5888.2400
12560,,1878.9660666666666667,5636.8982
12559,,1877.9694000000000000,5633.9082
12558,,14.9800000000000000,14.9800
12557,,49.9700000000000000,49.9700
12556,,8.9900000000000000,8.9900
12555,,68.9700000000000000,68.9700
12554,,43.9850000000000000,87.9700
12553,,9.9900000000000000,9.9900
12552,,8.9900000000000000,8.9900
12551,,37.7350000000000000,75.4700
12550,,43.3750000000000000,86.7500
12549,,2954.1250000000000000,5908.2500
12548,,2184.0291000000000000,4368.0582
12547,,2949.1300000000000000,5898.2600
12546,,2208.1898000000000000,4416.3796
12545,,59.7250000000000000,119.4500
12544,,8.9900000000000000,8.9900
12543,,8.9900000000000000,8.9900
12542,,8.9900000000000000,8.9900
12541,,8.9900000000000000,8.9900
12540,,37.7350000000000000,75.4700
12539,,8.9900000000000000,8.9900
12538,,8.9900000000000000,8.9900
12537,,8.9900000000000000,8.9900
12536,,8.9900000000000000,8.9900
12535,,8.9900000000000000,8.9900
12534,,8.9900000000000000,8.9900
12533,,135.9750000000000000,271.9500
12532,,58.9300000000000000,235.7200
12531,,21.9800000000000000,21.9800
12530,,84.4750000000000000,337.9000
12529,,85.4800000000000000,85.4800
12528,,71.9700000000000000,71.9700
12527,,86.9600000000000000,86.9600
12526,,1743.1260666666666667,5229.3782
12525,,119.9800000000000000,119.9800
12524,,8.9900000000000000,8.9900
12523,,2966.6250000000000000,5933.2500
12522,,2944.1200000000000000,5888.2400
12521,,2219.1898000000000000,4438.3796
12520,,2959.8650000000000000,5919.7300
12519,,35.7400000000000000,71.4800
12518,,8.9900000000000000,8.9900
12517,,8.9900000000000000,8.9900
12516,,8.9900000000000000,8.9900
12515,,8.9900000000000000,8.9900
12514,,8.9900000000000000,8.9900
12513,,120.8800000000000000,241.7600
12512,,8.9900000000000000,8.9900
12511,,8.9900000000000000,8.9900
12510,,2147.0066666666666667,6441.0200
12509,,27.6166666666666667,82.8500
12508,,132.9700000000000000,132.9700
12507,,8.9900000000000000,8.9900
12506,,119.9800000000000000,119.9800
12505,,36.5900000000000000,36.5900
12504,,61.0800000000000000,61.0800
12503,,42.2300000000000000,84.4600
12502,,55.2300000000000000,110.4600
12501,,2208.1898000000000000,4416.3796
12500,,2237.6898000000000000,4475.3796
12499,,2189.5391000000000000,4379.0782
12498,,39.9900000000000000,39.9900
12497,,42.2800000000000000,42.2800
12496,,204.5800000000000000,204.5800
12495,,2208.1898000000000000,4416.3796
12494,,2974.1150000000000000,5948.2300
12493,,69.9900000000000000,69.9900
12492,,1722.1360666666666667,5166.4082
12491,,86.5800000000000000,86.5800
12490,,55.9433333333333333,167.8300
12489,,39.4800000000000000,157.9200
12488,,8.9900000000000000,8.9900
12487,,2200.6998000000000000,4401.3996
12486,,1884.1327333333333333,5652.3982
12485,,2961.7450000000000000,5923.4900
12484,,2220.5191000000000000,4441.0382
12483,,2949.1300000000000000,5898.2600
12482,,49.9900000000000000,49.9900
12481,,8.9900000000000000,8.9900
12480,,2954.1250000000000000,5908.2500
12479,,2200.7048000000000000,4401.4096
12478,,8.9900000000000000,8.9900
12477,,49.9900000000000000,49.9900
12476,,36.8850000000000000,73.7700
12475,,2219.1898000000000000,4438.3796
12474,,2964.1250000000000000,5928.2500
12473,,1888.4065333333333333,5665.2196
12472,,49.9900000000000000,49.9900
12471,,83.9700000000000000,83.9700
12470,,49.9900000000000000,49.9900
12469,,49.9900000000000000,49.9900
12468,,2937.7750000000000000,5875.5500
12467,,58.9800000000000000,58.9800
12466,,58.9800000000000000,58.9800
12465,,41.7100000000000000,83.4200
12464,,2949.1300000000000000,5898.2600
12463,,1734.0732000000000000,5202.2196
12462,,1682.5127333333333333,5047.5382
12461,,1676.7798666666666667,5030.3396
12460,,1892.9694000000000000,5678.9082
12459,,1872.8465333333333333,5618.5396
12458,,49.9900000000000000,49.9900
12457,,24.2700000000000000,24.2700
12456,,21.9800000000000000,21.9800
12455,,21.9800000000000000,21.9800
12454,,71.9500000000000000,71.9500
12453,,21.9800000000000000,21.9800
12452,,2967.7750000000000000,5935.5500
12451,,2367.9200000000000000,2367.9200
12450,,2977.6150000000000000,5955.2300
12449,,2351.9600000000000000,2351.9600
12448,,2957.7700000000000000,5915.5400
12447,,2331.9500000000000000,2331.9500
12446,,2972.3650000000000000,5944.7300
12445,,21.9800000000000000,21.9800
12444,,73.3500000000000000,293.4000
12443,,29.9300000000000000,29.9300
12442,,2950.2750000000000000,5900.5500
12441,,2937.7750000000000000,5875.5500
12440,,2956.6250000000000000,5913.2500
12439,,124.9700000000000000,124.9700
12438,,2949.1300000000000000,5898.2600
12437,,2991.6100000000000000,5983.2200
12436,,42.2800000000000000,42.2800
12435,,2960.1200000000000000,5920.2400
12434,,74.9800000000000000,74.9800
12433,,74.9800000000000000,74.9800
12432,,91.9700000000000000,91.9700
12431,,56.1325000000000000,224.5300
12430,,72.2250000000000000,288.9000
12429,,35.0000000000000000,35.0000
12428,,74.9800000000000000,74.9800
12427,,39.9900000000000000,39.9900
12426,,99.4700000000000000,99.4700
12425,,89.9800000000000000,89.9800
12424,,99.4700000000000000,99.4700
12423,,2954.1250000000000000,5908.2500
12422,,35.0000000000000000,35.0000
12421,,74.9800000000000000,74.9800
12420,,42.2800000000000000,42.2800
12419,,35.0000000000000000,35.0000
12418,,2984.8600000000000000,5969.7200
12417,,59.2700000000000000,59.2700
12416,,39.9900000000000000,39.9900
12415,,74.9800000000000000,74.9800
12414,,78.6450000000000000,157.2900
12413,,81.1400000000000000,162.2800
12412,,129.2400000000000000,258.4800
12411,,79.9950000000000000,159.9900
12410,,79.9950000000000000,159.9900
12409,,77.5000000000000000,155.0000
12408,,42.2800000000000000,42.2800
12407,,74.9800000000000000,74.9800
12406,,35.0000000000000000,35.0000
12405,,36.5900000000000000,36.5900
12404,,1750.5698666666666667,5251.7096
12403,,67.2700000000000000,67.2700
12402,,1739.4660666666666667,5218.3982
12401,,36.5900000000000000,36.5900
12400,,68.9700000000000000,68.9700
12399,,58.9600000000000000,58.9600
12398,,2166.2400000000000000,6498.7200
12397,,1656.0127333333333333,4968.0382
12396,,49.9900000000000000,49.9900
12395,,2984.1250000000000000,5968.2500
12394,,1878.6360666666666667,5635.9082
12393,,74.4800000000000000,74.4800
12392,,37.7350000000000000,75.4700
12391,,1707.1427333333333333,5121.4282
12390,,1659.2865333333333333,4977.8596
12389,,49.9900000000000000,49.9900
12388,,2189.5391000000000000,4379.0782
12387,,34.9900000000000000,34.9900
12386,,2223.6848000000000000,4447.3696
12385,,1706.2498666666666667,5118.7496
12384,,1685.5094000000000000,5056.5282
12383,,2949.1300000000000000,5898.2600
12382,,1868.7532000000000000,5606.2596
12381,,1720.5765333333333333,5161.7296
12380,,1856.7394000000000000,5570.2182
12379,,49.9900000000000000,49.9900
12378,,2183.2048000000000000,4366.4096
12377,,49.9900000000000000,49.9900
12376,,37.7350000000000000,75.4700
12375,,43.9800000000000000,43.9800
12374,,34.9900000000000000,34.9900
12373,,2968.8650000000000000,5937.7300
12372,,33.0100000000000000,99.0300
12371,,71.3466666666666667,214.0400
12370,,20.5100000000000000,61.5300
12369,,31.4100000000000000,94.2300
12368,,34.9900000000000000,34.9900
12367,,80.2250000000000000,160.4500
12366,,44.4800000000000000,88.9600
12365,,26.9850000000000000,53.9700
12364,,2949.1300000000000000,5898.2600
12363,,68.4750000000000000,273.9000
12362,,2952.1150000000000000,5904.2300
12361,,72.4866666666666667,217.4600
12360,,2250.1598666666666667,6750.4796
12359,,31.9133333333333333,95.7400
12358,,2262.5865333333333333,6787.7596
12357,,39.3133333333333333,117.9400
12356,,2270.0427333333333333,6810.1282
12355,,2272.7027333333333333,6818.1082
12354,,2265.7094000000000000,6797.1282
12353,,2255.1532000000000000,6765.4596
12352,,91.4133333333333333,274.2400
12351,,61.9800000000000000,185.9400
12350,,2263.9165333333333333,6791.7496
12349,,2257.3794000000000000,6772.1382
12348,,2302.0294000000000000,6906.0882
12347,,2279.7060666666666667,6839.1182
12346,,2288.1532000000000000,6864.4596
12345,,22.9000000000000000,68.7000
12344,,22.9000000000000000,68.7000
12343,,1855.9760666666666667,5567.9282
12342,,2279.3727333333333333,6838.1182
12341,,2280.2060666666666667,6840.6182
12340,,2250.7094000000000000,6752.1282
12339,,2288.4865333333333333,6865.4596
12338,,2755.0000000000000000,8265.0000
12337,,2712.3366666666666667,8137.0100
12336,,39.4900000000000000,78.9800
12335,,2304.1994000000000000,6912.5982
12334,,47.1050000000000000,94.2100
12333,,2707.3050000000000000,10829.2200
12332,,2697.3825000000000000,10789.5300
12331,,49.9900000000000000,49.9900
12330,,1983.3524000000000000,7933.4096
12329,,59.4800000000000000,118.9600
12328,,2264.0360666666666667,6792.1082
12327,,6.9900000000000000,13.9800
12326,,31.9900000000000000,63.9800
12325,,66.4750000000000000,132.9500
12324,,33.1300000000000000,66.2600
12323,,2709.2250000000000000,10836.9000
12322,,49.9900000000000000,49.9900
12321,,2643.1300000000000000,13215.6500
12320,,38.9800000000000000,77.9600
12319,,39.7350000000000000,79.4700
12318,,2269.3827333333333333,6808.1482
12317,,2274.4732000000000000,6823.4196
12316,,2266.4832000000000000,6799.4496
12315,,2267.7094000000000000,6803.1282
12314,,1999.4799000000000000,7997.9196
12313,,43.9800000000000000,43.9800
12312,,34.9900000000000000,34.9900
12311,,58.2150000000000000,116.4300
12310,,51.9800000000000000,103.9600
12309,,51.1300000000000000,102.2600
12308,,2653.8540000000000000,13269.2700
12307,,2634.6380000000000000,13173.1900
12306,,37.4850000000000000,74.9700
12305,,1646.7965333333333333,4940.3896
12304,,61.7250000000000000,123.4500
12303,,42.2350000000000000,84.4700
12302,,2022.9724000000000000,8091.8896
12301,,2659.0760000000000000,13295.3800
12300,,2648.5400000000000000,13242.7000
12299,,1659.1198666666666667,4977.3596
12298,,2013.3524000000000000,8053.4096
12297,,2005.6445500000000000,8022.5782
12296,,2632.9280000000000000,13164.6400
12295,,43.5425000000000000,174.1700
12294,,37.7400000000000000,75.4800
12293,,43.3800000000000000,86.7600
12292,,1675.9527333333333333,5027.8582
12291,,2016.9749000000000000,8067.8996
12290,,2936.6300000000000000,5873.2600
12289,,1881.9527333333333333,5645.8582
12288,,73.9800000000000000,147.9600
12287,,1906.7894000000000000,5720.3682
12286,,1751.6260666666666667,5254.8782
12285,,2984.1250000000000000,5968.2500
12284,,1875.0832000000000000,5625.2496
12283,,1860.9694000000000000,5582.9082
12282,,1703.8127333333333333,5111.4382
12281,,1723.1194000000000000,5169.3582
12280,,2961.6150000000000000,5923.2300
12279,,2987.1150000000000000,5974.2300
12278,,49.9900000000000000,49.9900
12277,,1888.8398666666666667,5666.5196
12276,,2208.1898000000000000,4416.3796
12275,,2217.6898000000000000,4435.3796
12274,,34.9900000000000000,34.9900
12273,,49.9900000000000000,49.9900
12272,,1713.2432000000000000,5139.7296
12271,,1894.3932000000000000,5683.1796
12270,,2227.2841000000000000,4454.5682
12269,,43.9800000000000000,43.9800
12268,,49.9900000000000000,49.9900
12267,,2936.6300000000000000,5873.2600
12266,,2200.6998000000000000,4401.3996
12265,,2982.1100000000000000,5964.2200
12264,,1887.6327333333333333,5662.8982
12263,,2276.4598666666666667,6829.3796
12262,,59.7250000000000000,119.4500
12261,,2986.6200000000000000,5973.2400
12260,,120.8800000000000000,241.7600
12259,,43.3750000000000000,86.7500
12258,,49.9900000000000000,49.9900
12257,,49.9900000000000000,49.9900
12256,,2976.6250000000000000,5953.2500
12255,,2941.6250000000000000,5883.2500
12254,,2984.1150000000000000,5968.2300
12253,,2033.4650000000000000,4066.9300
12252,,1969.4750000000000000,3938.9500
12251,,1962.4850000000000000,3924.9700
12250,,1982.4900000000000000,3964.9800
12249,,57.4800000000000000,114.9600
12248,,1969.9900000000000000,3939.9800
12247,,38.6350000000000000,77.2700
12246,,1973.6250000000000000,3947.2500
12245,,1983.6300000000000000,3967.2600
12244,,57.4800000000000000,114.9600
12243,,1957.4900000000000000,3914.9800
12242,,1974.4850000000000000,3948.9700
12241,,1994.7300000000000000,3989.4600
12240,,1982.4900000000000000,3964.9800
12239,,2300.4732000000000000,6901.4196
12238,,34.9900000000000000,34.9900
12237,,2235.1948000000000000,4470.3896
12236,,34.9900000000000000,34.9900
12235,,31.3800000000000000,62.7600
12234,,34.9900000000000000,34.9900
12233,,34.9900000000000000,34.9900
12232,,2188.1998000000000000,4376.3996
12231,,2177.0391000000000000,4354.0782
12230,,2200.5291000000000000,4401.0582
12229,,2207.8398000000000000,4415.6796
12228,,2200.6998000000000000,4401.3996
12227,,43.9800000000000000,43.9800
12226,,2184.0291000000000000,4368.0582
12225,,2190.6948000000000000,4381.3896
12224,,84.9800000000000000,84.9800
12223,,34.9900000000000000,34.9900
12222,,2303.0327333333333333,6909.0982
12221,,2984.1250000000000000,5968.2500
12220,,2975.1150000000000000,5950.2300
12219,,2983.6150000000000000,5967.2300
12218,,2236.1848000000000000,4472.3696
12217,,2936.6300000000000000,5873.2600
12216,,2318.4698666666666667,6955.4096
12215,,2296.9098666666666667,6890.7296
12214,,2267.9727333333333333,6803.9182
12213,,2209.5291000000000000,4419.0582
12212,,2949.1300000000000000,5898.2600
12211,,2954.1250000000000000,5908.2500
12210,,2275.1498666666666667,6825.4496
12209,,2954.1250000000000000,5908.2500
12208,,2977.1100000000000000,5954.2200
12207,,2937.7750000000000000,5875.5500
12206,,2954.1250000000000000,5908.2500
12205,,25.6350000000000000,51.2700
12204,,59.9650000000000000,119.9300
12203,,50.0475000000000000,200.1900
12202,,42.8675000000000000,171.4700
12201,,29.0900000000000000,58.1800
12200,,2967.7750000000000000,5935.5500
12199,,97.4900000000000000,194.9800
12198,,2984.8500000000000000,5969.7000
12197,,23.9700000000000000,47.9400
12196,,39.9825000000000000,159.9300
12195,,62.2050000000000000,124.4100
12194,,41.4650000000000000,82.9300
12193,,2416.5150000000000000,4833.0300
12192,,79.9950000000000000,159.9900
12191,,122.7350000000000000,245.4700
12190,,2945.2650000000000000,5890.5300
12189,,2975.1150000000000000,5950.2300
12188,,2966.6250000000000000,5933.2500
12187,,2954.1250000000000000,5908.2500
12186,,2956.6200000000000000,5913.2400
12185,,25.1150000000000000,50.2300
12184,,2937.7750000000000000,5875.5500
12183,,57.1050000000000000,228.4200
12182,,21.8125000000000000,87.2500
12181,,2979.3700000000000000,5958.7400
12180,,2965.1150000000000000,5930.2300
12179,,2956.6200000000000000,5913.2400
12178,,2966.6250000000000000,5933.2500
12177,,2405.7500000000000000,4811.5000
12176,,81.1400000000000000,162.2800
12175,,77.5000000000000000,155.0000
12174,,2936.6300000000000000,5873.2600
12173,,2964.6150000000000000,5929.2300
12172,,2965.1150000000000000,5930.2300
12171,,2991.8700000000000000,5983.7400
12170,,2954.1300000000000000,5908.2600
12169,,2974.1200000000000000,5948.2400
12168,,36.4400000000000000,72.8800
12167,,2987.6150000000000000,5975.2300
12166,,40.5550000000000000,162.2200
12165,,70.1600000000000000,280.6400
12164,,2954.1300000000000000,5908.2600
12163,,2972.3650000000000000,5944.7300
12162,,2956.6200000000000000,5913.2400
12161,,103.4700000000000000,206.9400
12160,,2972.6150000000000000,5945.2300
12159,,64.7225000000000000,258.8900
12158,,50.5500000000000000,202.2000
12157,,21.4750000000000000,42.9500
12156,,2960.1200000000000000,5920.2400
12155,,2965.1150000000000000,5930.2300
12154,,2399.2650000000000000,4798.5300
12153,,2969.1150000000000000,5938.2300
12152,,2968.8650000000000000,5937.7300
12151,,2947.6200000000000000,5895.2400
12150,,21.4750000000000000,42.9500
12149,,41.4650000000000000,82.9300
12148,,41.4650000000000000,82.9300
12147,,67.8625000000000000,271.4500
12146,,113.7100000000000000,227.4200
12145,,66.4600000000000000,132.9200
12144,,25.1150000000000000,50.2300
12143,,2996.6300000000000000,5993.2600
12142,,2972.6050000000000000,5945.2100
12141,,2989.6100000000000000,5979.2200
12140,,29.5425000000000000,118.1700
12139,,51.4650000000000000,102.9300
12138,,59.9550000000000000,119.9100
12137,,46.1350000000000000,92.2700
12136,,45.4275000000000000,181.7100
12135,,42.4950000000000000,84.9900
12134,,48.7250000000000000,97.4500
12133,,1457.6699000000000000,5830.6796
12132,,2658.8540000000000000,13294.2700
12131,,2653.1980000000000000,13265.9900
12130,,1996.9774000000000000,7987.9096
12129,,2139.3524000000000000,8557.4096
12128,,2170.2770500000000000,8681.1082
12127,,34.9900000000000000,34.9900
12126,,40.8800000000000000,81.7600
12125,,2148.8524000000000000,8595.4096
12124,,2639.1280000000000000,13195.6400
12123,,1459.4595500000000000,5837.8382
12122,,2407.0200000000000000,4814.0400
12121,,2973.1000000000000000,5946.2000
12120,,2954.1300000000000000,5908.2600
12119,,81.1400000000000000,162.2800
12118,,3002.1000000000000000,6004.2000
12117,,79.9950000000000000,159.9900
12116,,2966.6250000000000000,5933.2500
12115,,44.9900000000000000,89.9800
12114,,2359.5100000000000000,4719.0200
12113,,2368.7650000000000000,4737.5300
12112,,2965.1150000000000000,5930.2300
12111,,97.4900000000000000,194.9800
12110,,2944.1200000000000000,5888.2400
12109,,2965.1150000000000000,5930.2300
12108,,2973.1000000000000000,5946.2000
12107,,55.5575000000000000,222.2300
12106,,42.3850000000000000,169.5400
12105,,2996.6300000000000000,5993.2600
12104,,2954.1250000000000000,5908.2500
12103,,2998.8650000000000000,5997.7300
12102,,2951.5950000000000000,5903.1900
12101,,46.1350000000000000,92.2700
12100,,64.7350000000000000,129.4700
12099,,21.9950000000000000,43.9900
12098,,41.9850000000000000,83.9700
12097,,59.5500000000000000,238.2000
12096,,2950.2750000000000000,5900.5500
12095,,28.4650000000000000,56.9300
12094,,2981.2600000000000000,5962.5200
12093,,23.1400000000000000,46.2800
12092,,25.6350000000000000,51.2700
12091,,41.9850000000000000,83.9700
12090,,2350.9600000000000000,2350.9600
12089,,2355.0150000000000000,4710.0300
12088,,85.4700000000000000,170.9400
12087,,46.1350000000000000,92.2700
12086,,2294.9900000000000000,2294.9900
12085,,54.2300000000000000,108.4600
12084,,2992.6050000000000000,5985.2100
12083,,2996.6300000000000000,5993.2600
12082,,2956.6200000000000000,5913.2400
12081,,2366.9600000000000000,2366.9600
12080,,2354.9900000000000000,2354.9900
12079,,3004.1000000000000000,6008.2000
12078,,2987.6150000000000000,5975.2300
12077,,43.6700000000000000,174.6800
12076,,2936.6300000000000000,5873.2600
12075,,2966.6300000000000000,5933.2600
12074,,65.3450000000000000,261.3800
12073,,66.9800000000000000,133.9600
12072,,2975.5900000000000000,5951.1800
12071,,2986.6200000000000000,5973.2400
12070,,42.4950000000000000,84.9900
12069,,2948.7650000000000000,5897.5300
12068,,46.9900000000000000,93.9800
12067,,66.9800000000000000,133.9600
12066,,42.4950000000000000,84.9900
12065,,46.1350000000000000,92.2700
12064,,61.2100000000000000,122.4200
12063,,42.4950000000000000,84.9900
12062,,43.6400000000000000,87.2800
12061,,35.0425000000000000,140.1700
12060,,2405.7700000000000000,4811.5400
12059,,2965.1150000000000000,5930.2300
12058,,2968.1000000000000000,5936.2000
12057,,43.6400000000000000,87.2800
12056,,63.4750000000000000,253.9000
12055,,26.0475000000000000,104.1900
12054,,80.5060000000000000,402.5300
12053,,2986.6200000000000000,5973.2400
12052,,2967.7750000000000000,5935.5500
12051,,44.9900000000000000,89.9800
12050,,3011.8650000000000000,6023.7300
12049,,85.7200000000000000,171.4400
12048,,66.9800000000000000,133.9600
12047,,21.9950000000000000,43.9900
12046,,21.9950000000000000,43.9900
12045,,32.9850000000000000,65.9700
12044,,52.9750000000000000,105.9500
12043,,51.9850000000000000,103.9700
12042,,2987.6150000000000000,5975.2300
12041,,2999.1150000000000000,5998.2300
12040,,25.6350000000000000,51.2700
12039,,2737.6666666666666667,8213.0000
12038,,30.5833333333333333,91.7500
12037,,2369.0333333333333333,7107.1000
12036,,23.1833333333333333,69.5500
12035,,27.0800000000000000,81.2400
12034,,24.8466666666666667,74.5400
12033,,2974.6150000000000000,5949.2300
12032,,614.9600000000000000,614.9600
12031,,769.4900000000000000,769.4900
12030,,2985.1150000000000000,5970.2300
12029,,54.9700000000000000,54.9700
12028,,39.9900000000000000,39.9900
12027,,2956.6200000000000000,5913.2400
12026,,2988.3700000000000000,5976.7400
12025,,2955.2750000000000000,5910.5500
12024,,41.9850000000000000,83.9700
12023,,2966.6300000000000000,5933.2600
12022,,68.1250000000000000,136.2500
12021,,2021.7300000000000000,4043.4600
12020,,804.4700000000000000,804.4700
12019,,74.9800000000000000,74.9800
12018,,3005.8700000000000000,6011.7400
12017,,2339.9700000000000000,2339.9700
12016,,2956.6200000000000000,5913.2400
12015,,61.9700000000000000,61.9700
12014,,1974.9850000000000000,3949.9700
12013,,1974.9850000000000000,3949.9700
12012,,24.6533333333333333,73.9600
12011,,1578.6033333333333333,4735.8100
12010,,2734.5000000000000000,8203.5000
12009,,2731.8333333333333333,8195.5000
12008,,26.7500000000000000,80.2500
12007,,2341.2600000000000000,7023.7800
12006,,48.2466666666666667,144.7400
12005,,2328.2700000000000000,6984.8100
12004,,2704.6800000000000000,8114.0400
12003,,2752.1666666666666667,8256.5000
12002,,2715.1100000000000000,8145.3300
12001,,2704.3366666666666667,8113.0100
12000,,2727.6666666666666667,8183.0000
11999,,2347.7566666666666667,7043.2700
11998,,2320.7000000000000000,6962.1000
11997,,2343.2600000000000000,7029.7800
11996,,2352.9000000000000000,7058.7000
11995,,2749.6700000000000000,8249.0100
11994,,2723.0100000000000000,8169.0300
11993,,2710.4400000000000000,8131.3200
11992,,2707.6766666666666667,8123.0300
11991,,2709.3400000000000000,8128.0200
11990,,2721.3366666666666667,8164.0100
11989,,2713.1766666666666667,8139.5300
11988,,2692.6733333333333333,8078.0200
11987,,93.0766666666666667,279.2300
11986,,2748.4100000000000000,8245.2300
11985,,44.9900000000000000,89.9800
11984,,2365.1600000000000000,4730.3200
11983,,2936.6300000000000000,5873.2600
11982,,52.6300000000000000,105.2600
11981,,59.8800000000000000,119.7600
11980,,54.2300000000000000,108.4600
11979,,2406.8800000000000000,4813.7600
11978,,37.4900000000000000,74.9800
11977,,2737.5000000000000000,8212.5000
11976,,2695.7700000000000000,8087.3100
11975,,104.4800000000000000,208.9600
11974,,56.7250000000000000,113.4500
11973,,44.4800000000000000,88.9600
11972,,32.6250000000000000,65.2500
11971,,67.2300000000000000,134.4600
11970,,54.9850000000000000,109.9700
11969,,2724.3400000000000000,8173.0200
11968,,2693.0166666666666667,8079.0500
11967,,2717.6733333333333333,8153.0200
11966,,18.5866666666666667,55.7600
11965,,39.5800000000000000,118.7400
11964,,2724.5100000000000000,8173.5300
11963,,2689.3433333333333333,8068.0300
11962,,51.4850000000000000,102.9700
11961,,36.1400000000000000,72.2800
11960,,37.4900000000000000,74.9800
11959,,69.2400000000000000,138.4800
